Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
69019,Marketing,Male,45,Technician,2023-09-23 08:03:05.556036,0,PhD,2,4200.0,36,24,6,3,50,12,4,2,3.13,False
45758,Marketing,Male,58,Technician,2018-10-03 08:03:05.556036,5,High School,3,4550.0,38,27,15,14,100,9,61,1,2.32,False
45146,Customer Support,Female,39,Technician,2014-10-19 08:03:05.556036,9,Bachelor,2,4200.0,38,43,0,6,75,3,68,2,1.22,False
98711,Customer Support,Male,45,Technician,2021-11-27 08:03:05.556036,2,Bachelor,2,4200.0,37,8,24,9,0,19,3,2,1.21,False
34861,Operations,Male,34,Technician,2024-03-15 08:03:05.556036,0,Master,1,3850.0,31,17,1,7,75,8,55,2,2.83,False
88072,IT,Male,25,Technician,2020-09-21 08:03:05.556036,3,Master,2,4200.0,32,31,15,4,0,6,36,0,4.22,False
37476,Finance,Male,56,Specialist,2014-09-19 08:03:05.556036,9,Master,2,5400.0,30,31,25,0,75,14,96,2,1.49,False
38250,Customer Support,Male,57,Manager,2023-09-17 08:03:05.556036,0,High School,1,6600.0,41,34,19,4,0,12,58,2,3.6,False
19309,HR,Female,51,Manager,2016-06-06 08:03:05.556036,8,Master,5,9000.0,41,19,7,6,100,11,82,0,1.74,False
4882,Engineering,Male,42,Manager,2015-08-28 08:03:05.556036,9,High School,1,6600.0,59,16,16,10,75,13,22,0,3.29,False
65946,Marketing,Male,46,Technician,2020-07-31 08:03:05.556036,4,Bachelor,5,5250.0,35,44,9,14,0,15,39,2,4.36,False
93812,Marketing,Male,56,Manager,2024-01-05 08:03:05.556036,0,Master,4,8400.0,43,1,14,0,75,7,98,2,1.22,False
89480,Marketing,Female,31,Technician,2018-06-21 08:03:05.556036,6,High School,5,5250.0,42,0,0,6,75,15,54,0,1.09,False
76340,IT,Female,28,Technician,2016-05-14 08:03:05.556036,8,High School,5,5250.0,47,20,2,2,100,5,88,2,1.23,True
95984,IT,Male,39,Consultant,2016-01-16 08:03:05.556036,8,High School,4,7700.0,38,48,19,12,50,5,87,0,4.32,False
38092,Marketing,Female,40,Developer,2023-11-30 08:03:05.556036,0,High School,5,7500.0,43,34,25,14,100,6,40,2,1.22,False
53142,Customer Support,Male,53,Analyst,2019-02-24 08:03:05.556036,5,Master,1,4400.0,46,4,10,0,25,13,69,2,4.06,False
89727,HR,Other,50,Engineer,2020-01-28 08:03:05.556036,4,Master,2,7200.0,52,48,18,3,25,16,84,1,3.77,False
45326,Marketing,Male,35,Engineer,2015-09-28 08:03:05.556036,8,Bachelor,3,7800.0,41,35,25,6,75,6,19,2,4.39,False
2437,IT,Female,36,Developer,2014-12-23 08:03:05.556036,9,Master,1,5500.0,41,1,22,12,75,7,29,1,2.6,False
71941,Sales,Female,36,Technician,2018-01-22 08:03:05.556036,6,Master,4,4900.0,44,14,7,11,75,18,35,2,4.12,False
72938,Operations,Female,50,Developer,2023-05-15 08:03:05.556036,1,Bachelor,1,5500.0,50,26,18,4,25,4,9,1,2.78,False
91839,Engineering,Male,39,Developer,2020-04-24 08:03:05.556036,4,High School,3,6500.0,41,3,19,1,0,12,57,1,1.41,False
65187,Engineering,Female,27,Specialist,2022-07-13 08:03:05.556036,2,High School,3,5850.0,30,34,24,14,25,10,35,1,3.19,False
49220,Engineering,Male,32,Manager,2021-04-20 08:03:05.556036,3,Bachelor,5,9000.0,31,15,16,4,0,11,84,2,3.1,True
1575,Marketing,Female,24,Manager,2020-06-22 08:03:05.556036,4,High School,2,7200.0,54,2,19,1,25,17,24,1,3.4,False
62393,Customer Support,Male,39,Consultant,2023-12-31 08:03:05.556036,0,Master,4,7700.0,59,48,14,7,0,16,15,0,2.88,False
41135,Operations,Male,53,Developer,2018-01-21 08:03:05.556036,6,Bachelor,4,7000.0,53,47,7,11,50,8,30,2,1.11,False
92902,Legal,Female,37,Analyst,2018-11-01 08:03:05.556036,5,Bachelor,3,5200.0,53,33,8,12,100,2,96,1,3.41,True
8621,IT,Female,43,Developer,2023-10-30 08:03:05.556036,0,Bachelor,1,5500.0,43,19,14,6,75,18,1,2,3.12,False
17196,Legal,Female,39,Specialist,2018-09-17 08:03:05.556036,5,High School,1,4950.0,45,31,9,12,75,15,86,1,1.25,False
97372,Operations,Male,22,Analyst,2023-09-12 08:03:05.556036,0,Master,1,4400.0,47,31,2,9,25,12,0,0,3.41,False
34790,IT,Male,31,Engineer,2022-02-10 08:03:05.556036,2,Master,5,9000.0,54,10,10,3,25,7,44,0,4.1,False
41444,IT,Male,33,Analyst,2023-04-30 08:03:05.556036,1,Bachelor,3,5200.0,45,37,7,9,75,19,54,2,4.24,False
67776,HR,Other,26,Developer,2021-06-03 08:03:05.556036,3,High School,2,6000.0,38,47,16,10,0,14,89,1,3.52,False
58535,IT,Male,52,Developer,2017-08-12 08:03:05.556036,7,High School,4,7000.0,57,48,19,14,75,12,46,2,2.31,False
46442,Operations,Male,50,Technician,2023-06-28 08:03:05.556036,1,Master,2,4200.0,51,49,23,2,25,9,39,0,3.52,True
69601,Finance,Male,50,Analyst,2015-09-12 08:03:05.556036,8,Master,4,5600.0,39,18,14,12,25,5,29,2,4.29,True
31797,HR,Female,23,Technician,2017-10-19 08:03:05.556036,6,Bachelor,2,4200.0,45,26,7,6,25,15,23,2,3.66,False
25024,Sales,Male,33,Engineer,2016-09-12 08:03:05.556036,7,High School,3,7800.0,47,30,24,12,50,4,38,0,3.25,False
60538,Operations,Male,33,Consultant,2024-07-31 08:03:05.556036,0,Master,5,8250.0,33,38,18,0,0,16,26,0,1.95,False
41655,Customer Support,Female,30,Developer,2016-02-04 08:03:05.556036,8,Bachelor,3,6500.0,56,7,18,6,75,8,97,0,1.94,True
87402,HR,Female,36,Analyst,2022-06-15 08:03:05.556036,2,Master,5,6000.0,31,15,11,8,50,8,33,0,3.54,False
58914,Customer Support,Female,48,Manager,2017-07-03 08:03:05.556036,7,Bachelor,5,9000.0,40,4,20,1,25,15,35,1,4.48,True
75271,Sales,Male,40,Engineer,2021-10-01 08:03:05.556036,2,High School,3,7800.0,30,4,11,4,50,13,2,1,4.64,True
56620,Customer Support,Male,57,Consultant,2020-10-02 08:03:05.556036,3,High School,1,6050.0,47,16,12,11,0,7,96,0,2.22,False
73815,Customer Support,Male,39,Consultant,2020-07-15 08:03:05.556036,4,Bachelor,4,7700.0,48,23,26,4,0,9,83,2,1.41,True
5541,Legal,Male,36,Engineer,2019-06-06 08:03:05.556036,5,Master,1,6600.0,56,31,11,2,0,16,68,0,1.25,True
30470,Marketing,Male,51,Consultant,2017-07-16 08:03:05.556036,7,Master,5,8250.0,51,12,15,10,25,14,61,2,3.78,False
74274,Operations,Female,31,Developer,2014-11-30 08:03:05.556036,9,Master,5,7500.0,48,25,21,10,25,11,87,0,3.37,False
82500,Legal,Male,32,Manager,2017-02-28 08:03:05.556036,7,High School,1,6600.0,32,37,10,2,75,10,19,0,3.42,False
89777,Engineering,Female,24,Technician,2017-04-04 08:03:05.556036,7,High School,2,4200.0,41,46,22,11,75,4,55,2,2.03,False
99506,IT,Female,60,Technician,2020-04-24 08:03:05.556036,4,Bachelor,2,4200.0,54,3,1,0,75,17,69,1,2.42,False
74859,Sales,Male,55,Consultant,2023-02-16 08:03:05.556036,1,Bachelor,3,7150.0,55,12,1,1,0,4,83,0,3.27,False
71576,Engineering,Male,59,Consultant,2023-10-13 08:03:05.556036,0,Bachelor,4,7700.0,40,43,23,9,75,9,2,1,2.09,True
35742,Legal,Male,50,Technician,2015-08-01 08:03:05.556036,9,Bachelor,3,4550.0,48,40,10,13,25,6,18,1,3.66,False
32427,Operations,Male,50,Consultant,2014-12-19 08:03:05.556036,9,Bachelor,2,6600.0,49,17,22,1,100,6,30,1,3.29,False
85848,Marketing,Male,59,Analyst,2020-04-21 08:03:05.556036,4,High School,1,4400.0,43,39,8,13,50,3,84,2,4.97,False
63155,Marketing,Male,29,Consultant,2023-04-29 08:03:05.556036,1,Master,4,7700.0,54,24,19,14,25,10,56,1,2.12,False
13507,Legal,Female,24,Consultant,2016-03-04 08:03:05.556036,8,Bachelor,4,7700.0,43,10,27,11,75,12,57,2,2.78,False
75618,IT,Female,49,Analyst,2021-10-22 08:03:05.556036,2,Bachelor,5,6000.0,54,33,7,3,25,12,74,1,2.89,False
93244,Operations,Other,34,Engineer,2015-05-06 08:03:05.556036,9,Bachelor,1,6600.0,43,0,27,8,0,1,72,2,4.88,False
18064,Sales,Male,50,Technician,2016-08-10 08:03:05.556036,8,Bachelor,4,4900.0,41,12,27,7,0,6,14,2,4.17,False
67725,Engineering,Other,33,Specialist,2015-09-14 08:03:05.556036,8,High School,1,4950.0,49,38,0,10,50,13,92,2,1.74,False
15866,Finance,Female,36,Consultant,2020-03-09 08:03:05.556036,4,High School,2,6600.0,54,5,22,1,100,3,25,0,2.57,False
6805,Operations,Female,39,Analyst,2018-08-11 08:03:05.556036,6,Bachelor,2,4800.0,49,20,8,1,50,11,75,1,4.49,False
90355,Finance,Female,49,Manager,2021-10-27 08:03:05.556036,2,High School,3,7800.0,49,26,6,5,100,11,94,2,2.12,False
51131,Finance,Female,55,Developer,2023-09-02 08:03:05.556036,1,Bachelor,4,7000.0,38,40,16,10,25,11,78,1,4.8,False
65190,Operations,Male,42,Engineer,2024-07-07 08:03:05.556036,0,High School,5,9000.0,33,43,26,13,100,12,9,2,1.05,False
70146,Operations,Female,23,Developer,2017-09-27 08:03:05.556036,6,Master,3,6500.0,34,22,3,3,0,10,48,2,4.05,False
9294,HR,Male,60,Manager,2016-07-30 08:03:05.556036,8,Master,2,7200.0,39,26,16,14,75,4,41,0,1.52,False
86713,Finance,Male,22,Analyst,2014-09-25 08:03:05.556036,9,Bachelor,5,6000.0,60,39,24,2,25,16,86,0,1.69,False
22916,Legal,Female,53,Engineer,2023-09-20 08:03:05.556036,0,Bachelor,1,6600.0,59,44,1,11,25,3,47,2,4.58,False
30175,Legal,Male,48,Engineer,2019-12-24 08:03:05.556036,4,High School,1,6600.0,32,41,11,4,75,2,69,0,3.85,False
87009,HR,Female,42,Developer,2015-05-31 08:03:05.556036,9,Bachelor,2,6000.0,35,23,23,13,0,9,90,0,2.5,False
44419,Sales,Male,25,Engineer,2021-07-11 08:03:05.556036,3,High School,2,7200.0,36,2,27,1,75,10,1,2,3.58,False
19824,Customer Support,Female,51,Consultant,2021-02-09 08:03:05.556036,3,Bachelor,2,6600.0,59,9,27,10,100,8,76,1,1.52,False
25585,Customer Support,Female,36,Technician,2016-09-24 08:03:05.556036,7,High School,4,4900.0,45,30,5,1,50,12,22,0,1.26,False
65542,Finance,Male,53,Analyst,2016-05-13 08:03:05.556036,8,Bachelor,5,6000.0,57,21,2,11,0,8,20,2,1.11,False
60702,Customer Support,Female,41,Specialist,2018-05-11 08:03:05.556036,6,Bachelor,2,5400.0,54,36,4,13,50,12,45,1,1.66,False
40475,IT,Male,37,Engineer,2016-05-15 08:03:05.556036,8,Bachelor,2,7200.0,45,40,25,0,50,7,98,1,3.95,True
48741,HR,Female,30,Technician,2019-10-29 08:03:05.556036,4,High School,4,4900.0,33,1,12,14,75,10,95,0,1.86,False
54189,Engineering,Male,47,Manager,2019-05-07 08:03:05.556036,5,Bachelor,1,6600.0,42,0,8,14,0,6,32,2,1.36,False
87739,Sales,Male,31,Developer,2017-04-21 08:03:05.556036,7,Bachelor,3,6500.0,55,44,26,10,50,17,62,1,4.64,True
71266,Sales,Male,25,Engineer,2021-02-24 08:03:05.556036,3,Bachelor,1,6600.0,60,19,7,12,25,3,6,0,3.51,False
78112,Marketing,Male,44,Analyst,2018-12-05 08:03:05.556036,5,High School,4,5600.0,40,49,19,5,0,19,32,0,1.21,False
68718,Operations,Male,50,Consultant,2022-06-13 08:03:05.556036,2,Bachelor,1,6050.0,50,3,25,11,50,3,54,2,1.5,False
95066,HR,Female,44,Analyst,2016-02-03 08:03:05.556036,8,Master,1,4400.0,35,31,3,9,75,14,29,2,2.77,False
21796,IT,Female,55,Manager,2016-09-10 08:03:05.556036,7,Bachelor,5,9000.0,35,47,21,3,75,6,31,0,3.86,False
65308,Customer Support,Female,28,Manager,2022-02-09 08:03:05.556036,2,Bachelor,1,6600.0,33,28,23,2,75,5,2,2,2.92,False
12525,Customer Support,Female,27,Consultant,2014-12-08 08:03:05.556036,9,Bachelor,3,7150.0,47,7,14,4,25,4,46,1,3.31,False
21352,Customer Support,Female,37,Manager,2021-09-30 08:03:05.556036,2,High School,1,6600.0,56,36,26,0,100,3,75,2,1.02,False
65771,Customer Support,Female,26,Technician,2017-02-24 08:03:05.556036,7,Master,3,4550.0,53,23,16,2,50,3,87,0,2.05,False
22200,Customer Support,Male,28,Analyst,2017-05-28 08:03:05.556036,7,High School,4,5600.0,34,17,4,10,75,3,98,0,3.75,False
1748,Customer Support,Female,34,Analyst,2021-06-06 08:03:05.556036,3,Bachelor,3,5200.0,51,47,23,12,75,12,5,0,4.45,False
77382,Sales,Male,53,Analyst,2022-05-28 08:03:05.556036,2,PhD,5,6000.0,32,11,16,4,25,14,11,0,3.82,False
89962,Operations,Male,56,Technician,2014-11-22 08:03:05.556036,9,High School,4,4900.0,48,12,22,5,100,18,12,1,3.29,False
33944,Customer Support,Female,45,Technician,2020-10-08 08:03:05.556036,3,Bachelor,3,4550.0,36,34,16,7,75,5,49,0,1.79,False
99926,Sales,Female,32,Technician,2020-07-13 08:03:05.556036,4,Master,5,5250.0,54,6,27,9,25,13,91,2,3.94,True
43769,Engineering,Female,42,Specialist,2016-09-18 08:03:05.556036,7,Bachelor,2,5400.0,49,14,27,5,25,12,96,0,4.81,False
22542,Finance,Female,44,Technician,2017-07-04 08:03:05.556036,7,High School,1,3850.0,60,23,9,14,0,1,71,0,3.43,False
1957,IT,Female,25,Developer,2022-12-31 08:03:05.556036,1,Bachelor,1,5500.0,30,16,20,1,100,6,33,0,3.73,False
6001,Sales,Male,55,Specialist,2015-06-14 08:03:05.556036,9,Bachelor,3,5850.0,37,49,10,9,50,8,72,0,1.45,False
99269,HR,Male,25,Engineer,2020-04-18 08:03:05.556036,4,High School,1,6600.0,44,25,27,14,25,2,7,1,4.41,False
42700,Legal,Other,53,Specialist,2020-01-19 08:03:05.556036,4,Bachelor,1,4950.0,44,47,17,3,25,2,47,2,2.76,False
21974,IT,Male,59,Manager,2016-08-01 08:03:05.556036,8,High School,1,6600.0,33,8,19,1,75,3,91,0,4.95,False
54725,Legal,Female,39,Developer,2021-04-27 08:03:05.556036,3,High School,1,5500.0,58,10,26,5,25,14,12,2,2.39,False
87127,Legal,Female,40,Manager,2015-07-15 08:03:05.556036,9,Bachelor,5,9000.0,52,11,12,1,0,18,38,1,3.36,False
78722,IT,Male,35,Technician,2023-04-24 08:03:05.556036,1,Bachelor,2,4200.0,42,25,3,11,50,8,53,0,2.37,False
65834,IT,Female,53,Technician,2023-02-18 08:03:05.556036,1,Master,4,4900.0,34,43,11,2,0,11,50,1,3.21,False
9754,Operations,Female,56,Manager,2021-03-18 08:03:05.556036,3,Master,1,6600.0,48,17,9,7,75,17,68,2,3.36,False
38671,IT,Male,26,Engineer,2020-02-20 08:03:05.556036,4,High School,2,7200.0,39,18,7,8,100,4,88,2,1.0,False
77677,Engineering,Male,24,Engineer,2019-10-16 08:03:05.556036,4,Bachelor,4,8400.0,33,12,7,9,0,5,22,2,4.11,False
68734,Marketing,Female,46,Developer,2022-03-24 08:03:05.556036,2,Master,4,7000.0,39,32,27,5,75,4,86,2,1.53,True
51074,Customer Support,Male,60,Manager,2023-01-12 08:03:05.556036,1,Bachelor,2,7200.0,54,11,4,11,50,17,77,0,1.24,False
17841,Sales,Male,42,Developer,2017-07-11 08:03:05.556036,7,High School,4,7000.0,55,14,1,5,25,4,95,1,1.19,False
19003,Engineering,Female,38,Specialist,2021-08-12 08:03:05.556036,3,Master,4,6300.0,36,45,5,8,0,13,73,0,4.59,False
24495,Operations,Female,30,Manager,2023-04-29 08:03:05.556036,1,High School,4,8400.0,42,36,20,5,100,9,69,1,1.79,False
31452,Finance,Male,53,Manager,2017-06-29 08:03:05.556036,7,Bachelor,2,7200.0,45,48,1,7,100,17,36,0,3.39,False
15366,Marketing,Female,35,Specialist,2022-02-11 08:03:05.556036,2,High School,3,5850.0,55,27,7,8,75,10,88,0,2.18,False
95343,Marketing,Female,56,Manager,2015-06-07 08:03:05.556036,9,Master,4,8400.0,56,24,6,10,0,15,47,1,4.07,True
66323,HR,Male,33,Developer,2015-07-18 08:03:05.556036,9,Bachelor,5,7500.0,40,44,20,14,50,12,44,1,4.99,True
69946,HR,Male,26,Consultant,2018-12-27 08:03:05.556036,5,Master,2,6600.0,50,31,25,9,75,19,96,0,4.86,False
88129,Legal,Male,32,Analyst,2015-02-11 08:03:05.556036,9,High School,1,4400.0,36,2,16,6,25,5,94,1,1.22,False
6484,Engineering,Male,58,Specialist,2018-02-10 08:03:05.556036,6,PhD,3,5850.0,39,9,3,9,50,8,68,0,4.08,False
87672,Engineering,Male,28,Engineer,2015-12-21 08:03:05.556036,8,Master,5,9000.0,58,19,19,9,100,10,38,0,3.31,False
47522,Customer Support,Male,46,Analyst,2023-09-29 08:03:05.556036,0,High School,2,4800.0,48,37,16,9,75,17,28,1,3.81,False
57096,Engineering,Female,28,Manager,2018-02-14 08:03:05.556036,6,Bachelor,3,7800.0,37,45,14,13,0,17,44,0,3.56,False
3417,Engineering,Male,37,Engineer,2014-10-28 08:03:05.556036,9,High School,1,6600.0,33,7,4,0,0,8,46,0,3.46,False
28840,IT,Female,53,Developer,2024-05-01 08:03:05.556036,0,Bachelor,4,7000.0,54,6,4,3,0,3,4,2,2.9,True
50248,Marketing,Female,53,Specialist,2018-01-12 08:03:05.556036,6,Bachelor,4,6300.0,35,29,20,6,25,9,77,0,1.73,False
43854,Customer Support,Male,24,Engineer,2019-03-23 08:03:05.556036,5,Bachelor,3,7800.0,40,47,17,11,50,9,12,2,4.7,False
29535,Sales,Female,31,Specialist,2021-08-02 08:03:05.556036,3,Master,4,6300.0,56,41,12,1,100,4,83,0,4.19,False
53290,Sales,Male,55,Developer,2021-02-01 08:03:05.556036,3,Master,5,7500.0,42,29,9,10,50,8,40,1,4.36,True
75663,IT,Male,31,Manager,2017-04-27 08:03:05.556036,7,Bachelor,1,6600.0,37,2,0,10,75,17,7,0,4.97,False
52302,Operations,Male,44,Analyst,2022-05-28 08:03:05.556036,2,High School,3,5200.0,51,40,3,0,100,19,61,1,3.8,False
14645,Finance,Male,54,Analyst,2015-10-02 08:03:05.556036,8,Bachelor,2,4800.0,48,39,6,6,100,16,73,1,2.88,False
98584,Finance,Male,33,Engineer,2018-03-06 08:03:05.556036,6,High School,2,7200.0,43,10,1,5,100,19,31,0,1.49,False
46896,HR,Female,60,Consultant,2022-09-04 08:03:05.556036,2,Master,3,7150.0,55,5,8,10,0,16,98,2,2.33,False
70757,Marketing,Female,51,Technician,2021-07-11 08:03:05.556036,3,Bachelor,5,5250.0,53,41,7,6,25,17,23,2,4.03,False
68340,HR,Male,38,Manager,2024-04-10 08:03:05.556036,0,Bachelor,2,7200.0,30,29,7,14,0,5,31,1,1.83,False
75064,Marketing,Other,24,Analyst,2024-01-17 08:03:05.556036,0,Master,4,5600.0,44,27,4,11,25,7,52,0,4.15,False
24463,Legal,Female,46,Engineer,2020-02-15 08:03:05.556036,4,Bachelor,4,8400.0,60,44,16,3,0,19,56,2,2.15,False
44702,IT,Male,30,Engineer,2016-06-15 08:03:05.556036,8,High School,4,8400.0,58,3,5,12,25,3,65,0,2.88,False
67252,Legal,Female,46,Consultant,2021-04-27 08:03:05.556036,3,Bachelor,5,8250.0,32,12,3,7,75,3,88,0,2.76,True
51785,Sales,Male,38,Developer,2016-02-15 08:03:05.556036,8,Bachelor,2,6000.0,40,34,1,2,0,12,68,2,2.08,False
97611,Finance,Male,45,Engineer,2021-09-29 08:03:05.556036,2,Bachelor,5,9000.0,38,31,2,1,75,17,74,1,4.59,False
16265,Customer Support,Male,58,Technician,2020-02-25 08:03:05.556036,4,High School,4,4900.0,55,48,27,2,25,11,95,2,1.8,False
38194,Customer Support,Male,54,Technician,2015-05-05 08:03:05.556036,9,High School,4,4900.0,43,46,20,1,100,13,28,2,1.01,False
90343,Marketing,Female,23,Technician,2021-12-20 08:03:05.556036,2,High School,1,3850.0,60,5,22,0,50,12,97,0,2.33,False
66054,Finance,Male,24,Developer,2019-01-11 08:03:05.556036,5,Bachelor,2,6000.0,44,32,17,6,75,16,62,1,2.48,False
17800,IT,Female,25,Technician,2016-08-31 08:03:05.556036,8,Master,3,4550.0,40,23,22,10,100,9,33,1,3.25,False
12111,Finance,Female,25,Consultant,2021-03-09 08:03:05.556036,3,Bachelor,2,6600.0,47,32,15,2,25,15,4,2,3.05,False
26638,Engineering,Female,50,Developer,2024-01-12 08:03:05.556036,0,Bachelor,3,6500.0,47,18,3,1,75,5,53,0,3.5,False
97891,Legal,Male,55,Manager,2019-09-22 08:03:05.556036,4,Bachelor,1,6600.0,57,32,29,4,0,18,62,1,4.48,False
41762,Marketing,Male,24,Engineer,2018-09-01 08:03:05.556036,6,Bachelor,4,8400.0,59,43,7,12,100,5,25,1,3.06,False
2528,Operations,Female,22,Analyst,2019-02-28 08:03:05.556036,5,Bachelor,1,4400.0,51,34,8,13,0,5,14,2,4.21,False
41000,Customer Support,Female,24,Manager,2017-10-01 08:03:05.556036,6,Bachelor,3,7800.0,46,41,9,12,100,17,44,0,3.73,False
1571,Marketing,Female,25,Consultant,2023-10-31 08:03:05.556036,0,Bachelor,4,7700.0,41,27,24,0,50,14,83,2,1.99,True
55304,Customer Support,Male,60,Manager,2019-08-07 08:03:05.556036,5,Bachelor,3,7800.0,47,38,2,3,75,19,52,2,1.72,False
29469,Sales,Female,42,Analyst,2023-01-02 08:03:05.556036,1,Bachelor,5,6000.0,31,19,23,14,50,1,25,2,2.7,False
8778,Sales,Male,54,Developer,2021-06-15 08:03:05.556036,3,Bachelor,3,6500.0,33,22,18,0,75,7,87,0,2.99,False
23516,Legal,Female,47,Manager,2020-12-13 08:03:05.556036,3,High School,1,6600.0,49,25,22,1,0,16,31,2,2.81,False
82480,Legal,Male,22,Specialist,2021-06-27 08:03:05.556036,3,Bachelor,2,5400.0,43,15,7,11,100,5,34,2,1.31,False
31061,Legal,Female,52,Developer,2023-11-21 08:03:05.556036,0,High School,5,7500.0,41,6,2,8,50,2,1,0,2.98,True
69985,Finance,Male,48,Technician,2021-12-17 08:03:05.556036,2,Bachelor,2,4200.0,47,10,17,2,0,18,10,1,4.94,False
51491,Legal,Other,26,Consultant,2020-03-10 08:03:05.556036,4,Bachelor,5,8250.0,45,17,8,13,25,12,24,0,4.8,False
5763,IT,Female,47,Specialist,2024-02-12 08:03:05.556036,0,Bachelor,3,5850.0,48,6,10,9,25,16,70,0,3.6,False
90990,Engineering,Male,53,Developer,2017-10-30 08:03:05.556036,6,Master,1,5500.0,39,33,0,1,75,11,35,1,3.01,False
10011,Customer Support,Female,22,Analyst,2021-04-18 08:03:05.556036,3,High School,1,4400.0,41,40,1,0,50,10,11,1,4.0,False
20051,Legal,Female,45,Engineer,2022-11-08 08:03:05.556036,1,PhD,2,7200.0,51,32,10,12,25,18,66,0,4.32,False
94778,Customer Support,Male,46,Specialist,2018-12-07 08:03:05.556036,5,Bachelor,4,6300.0,39,24,4,9,75,18,92,0,2.2,False
74580,Legal,Male,52,Consultant,2023-08-26 08:03:05.556036,1,Bachelor,2,6600.0,33,38,22,7,100,8,65,0,2.82,False
1414,Legal,Other,47,Engineer,2021-02-09 08:03:05.556036,3,Bachelor,4,8400.0,32,49,23,3,50,6,34,2,2.32,False
88639,Finance,Male,46,Analyst,2020-01-03 08:03:05.556036,4,High School,3,5200.0,59,6,9,14,75,16,74,2,2.59,False
70701,HR,Female,55,Technician,2014-09-10 08:03:05.556036,9,Bachelor,1,3850.0,39,38,22,13,50,4,86,2,3.36,False
60512,HR,Male,29,Analyst,2017-11-13 08:03:05.556036,6,Bachelor,3,5200.0,48,38,1,7,75,19,33,2,2.04,False
30765,Engineering,Female,36,Specialist,2015-01-31 08:03:05.556036,9,Master,2,5400.0,48,41,27,13,75,16,88,2,3.39,False
58965,Engineering,Female,22,Developer,2017-12-04 08:03:05.556036,6,Bachelor,3,6500.0,45,34,27,6,25,14,16,2,3.84,False
87550,IT,Female,44,Developer,2022-08-31 08:03:05.556036,2,High School,5,7500.0,54,46,1,5,25,3,5,0,2.69,False
56037,Sales,Other,39,Developer,2022-12-10 08:03:05.556036,1,Bachelor,2,6000.0,47,32,0,0,25,9,22,1,3.49,False
72846,Engineering,Female,52,Consultant,2021-10-07 08:03:05.556036,2,High School,4,7700.0,30,24,6,7,25,3,22,1,4.25,False
48542,IT,Female,46,Consultant,2014-09-10 08:03:05.556036,9,High School,2,6600.0,59,4,24,0,75,8,83,0,4.93,False
14378,Customer Support,Female,57,Consultant,2022-07-30 08:03:05.556036,2,Master,1,6050.0,48,13,26,9,50,19,79,2,1.76,True
96461,Operations,Male,56,Technician,2024-08-17 08:03:05.556036,0,High School,1,3850.0,35,13,20,6,0,14,3,1,3.17,False
28473,Operations,Male,29,Manager,2018-03-31 08:03:05.556036,6,Bachelor,5,9000.0,52,10,0,7,100,12,81,2,3.15,False
72121,Finance,Male,35,Analyst,2017-03-17 08:03:05.556036,7,High School,4,5600.0,51,25,10,8,50,19,8,0,3.36,False
16368,Finance,Female,59,Developer,2023-11-09 08:03:05.556036,0,Bachelor,5,7500.0,38,2,28,6,50,2,72,2,2.69,False
38349,Legal,Female,38,Technician,2023-06-24 08:03:05.556036,1,PhD,5,5250.0,37,8,26,5,75,14,55,1,2.26,False
5534,Finance,Male,23,Developer,2020-06-20 08:03:05.556036,4,Bachelor,2,6000.0,47,36,15,11,50,9,68,0,1.05,False
74545,Operations,Male,51,Manager,2019-08-10 08:03:05.556036,5,Bachelor,1,6600.0,39,5,3,2,0,14,49,1,2.98,False
23466,Customer Support,Male,51,Analyst,2023-02-22 08:03:05.556036,1,Bachelor,2,4800.0,38,9,27,14,100,5,45,1,2.02,False
18094,HR,Male,32,Engineer,2022-02-06 08:03:05.556036,2,PhD,1,6600.0,48,32,15,11,0,5,70,1,1.71,False
45763,Sales,Male,41,Analyst,2017-09-08 08:03:05.556036,6,High School,3,5200.0,39,19,28,5,50,9,2,0,3.64,False
65696,Engineering,Female,52,Analyst,2023-11-03 08:03:05.556036,0,Master,3,5200.0,42,24,19,12,50,9,61,1,3.02,True
32933,Finance,Female,49,Manager,2023-08-06 08:03:05.556036,1,High School,2,7200.0,33,47,29,11,0,4,83,0,1.38,False
47705,Marketing,Female,24,Developer,2022-10-05 08:03:05.556036,1,Bachelor,4,7000.0,46,14,8,2,50,1,91,0,1.35,False
5767,Marketing,Female,56,Developer,2021-07-28 08:03:05.556036,3,High School,3,6500.0,42,32,21,10,100,3,85,0,2.95,False
14439,Marketing,Other,51,Engineer,2021-06-11 08:03:05.556036,3,High School,3,7800.0,54,27,21,13,0,6,4,1,4.32,False
