Department,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
5,1,55,6,4,0,5,8250.0,47,21,2,13,100,14,67,0,3.99,0
5,2,28,0,4,2,5,9000.0,34,23,4,10,0,18,4,2,1.4,1
7,2,30,6,6,1,4,7700.0,33,49,8,6,75,11,56,1,3.26,0
8,2,26,2,0,1,3,5200.0,46,30,15,2,50,10,50,0,1.61,0
8,2,47,6,3,1,3,7150.0,46,20,10,9,75,5,93,0,2.32,0
5,2,28,6,7,1,5,8250.0,45,35,11,10,75,2,71,2,1.79,0
6,1,56,1,8,1,2,7200.0,35,45,7,4,100,19,87,0,4.86,0
8,2,28,4,1,3,4,6300.0,38,37,11,9,100,19,30,1,1.16,0
3,1,45,4,0,2,5,6750.0,47,20,11,4,25,11,73,0,1.02,0
7,1,24,0,9,1,1,6600.0,53,1,21,7,50,1,42,2,2.61,0
3,1,45,1,5,0,5,9000.0,33,7,9,12,100,12,37,2,1.13,0
2,2,54,6,6,0,1,6050.0,52,32,8,0,0,15,77,2,4.2,0
4,0,26,3,5,0,1,3850.0,47,24,17,7,50,6,37,2,2.81,0
1,0,56,6,8,1,2,6600.0,59,48,13,10,25,3,58,0,1.99,0
3,2,53,6,6,1,2,6600.0,59,12,10,9,50,17,86,1,1.67,0
5,1,37,6,4,2,5,8250.0,59,35,0,11,0,3,51,2,4.51,0
2,2,49,5,3,2,1,5500.0,48,34,12,14,100,5,81,0,4.98,0
1,2,40,2,8,1,1,4400.0,59,20,18,12,100,11,80,2,3.39,0
8,1,49,4,9,0,2,5400.0,51,22,24,4,0,7,86,1,3.4,0
3,1,51,0,9,0,1,6600.0,31,12,13,6,100,7,35,1,2.63,0
7,1,28,6,5,1,3,7150.0,57,7,10,12,100,16,28,2,1.47,0
2,2,46,3,0,0,1,3850.0,54,18,18,11,50,8,16,1,4.37,0
0,2,23,5,9,1,4,7000.0,44,8,13,7,50,2,46,2,1.12,0
1,1,44,0,8,1,3,7800.0,32,47,23,6,25,6,92,2,2.23,1
3,2,36,6,4,1,1,6050.0,56,22,15,9,100,13,1,0,1.09,0
5,2,48,4,0,1,5,6750.0,52,24,21,1,25,18,97,0,4.74,0
2,2,38,5,4,1,2,6000.0,32,5,16,3,75,9,43,0,1.51,0
5,2,36,0,5,2,1,6600.0,58,29,26,14,50,5,32,2,2.75,0
2,2,50,0,6,1,5,9000.0,53,43,21,6,75,19,36,2,4.57,0
0,1,46,2,3,0,1,4400.0,44,37,4,11,50,1,91,2,2.01,0
6,1,56,0,5,2,2,7200.0,36,15,18,4,100,9,14,2,4.66,0
1,2,59,6,1,0,1,6050.0,37,3,4,8,50,8,57,2,2.66,0
0,2,44,0,0,1,3,7800.0,59,12,19,5,0,4,12,2,3.38,0
6,2,22,3,0,0,4,4900.0,41,12,14,14,75,13,62,1,4.52,0
0,1,48,5,6,1,1,5500.0,52,27,26,10,50,3,14,0,4.23,0
7,1,26,4,8,1,3,5850.0,33,30,2,3,100,15,89,2,1.93,0
6,1,58,5,2,1,1,5500.0,59,23,24,0,25,14,63,2,3.63,1
4,2,25,5,6,0,4,7000.0,34,25,13,11,75,13,63,2,4.05,0
3,1,44,2,0,1,5,6000.0,41,21,3,5,25,15,81,1,1.03,0
4,2,53,2,9,1,5,6000.0,58,21,24,11,50,4,52,2,2.16,0
8,2,59,5,2,1,2,6000.0,59,22,3,10,100,14,84,2,1.36,0
3,2,36,0,2,0,3,7800.0,52,14,12,8,50,17,27,1,1.09,0
7,1,27,3,3,3,5,5250.0,52,3,27,10,75,17,41,2,1.54,0
4,2,58,3,5,0,2,4200.0,33,44,24,11,100,12,56,0,3.91,1
0,1,58,1,1,1,2,7200.0,35,5,8,9,50,15,61,2,2.39,0
7,2,26,0,5,1,2,7200.0,57,3,23,9,0,1,55,0,3.14,0
3,1,53,1,6,0,4,8400.0,31,8,24,10,0,13,38,2,4.33,0
7,0,55,2,4,1,4,5600.0,42,22,15,9,25,7,13,1,3.76,0
2,1,46,6,0,2,2,6600.0,45,3,10,13,50,9,17,1,2.8,0
2,2,59,5,6,1,1,5500.0,42,9,3,14,75,9,73,1,1.02,0
7,1,24,2,2,2,4,5600.0,56,12,23,3,25,7,27,2,2.01,0
4,1,25,2,5,0,5,6000.0,46,30,9,3,75,17,7,0,4.17,0
6,1,51,5,1,1,3,6500.0,44,47,21,4,25,3,57,1,4.72,1
7,2,30,3,5,2,4,4900.0,44,19,26,8,100,7,54,0,4.84,0
1,2,54,0,8,1,1,6600.0,34,17,9,1,0,1,61,2,2.38,0
2,1,36,1,4,1,4,8400.0,38,29,12,7,0,9,60,0,3.17,0
8,2,50,5,0,1,3,6500.0,47,18,3,1,75,5,53,0,3.5,0
8,2,40,0,6,0,4,8400.0,47,48,25,13,50,12,26,0,3.92,0
5,2,38,0,7,1,3,7800.0,38,8,6,2,75,1,3,1,2.22,0
2,1,43,5,0,1,2,6000.0,50,3,15,13,100,3,69,1,1.92,0
7,1,24,1,5,2,4,8400.0,55,25,20,6,75,18,23,2,3.76,0
5,2,31,2,2,0,4,5600.0,55,12,18,8,25,12,83,2,1.97,0
3,1,24,0,7,1,5,9000.0,41,30,13,14,50,14,81,2,4.89,0
3,2,40,2,1,2,5,6000.0,42,49,8,8,75,9,20,1,2.49,0
4,1,60,3,2,1,2,4200.0,57,13,17,10,0,15,43,0,1.43,0
6,1,46,1,7,1,3,7800.0,41,38,21,8,0,18,73,2,1.61,0
5,1,23,4,4,0,3,5850.0,50,8,12,9,0,6,86,1,3.7,0
1,1,45,0,7,0,5,9000.0,55,45,12,4,25,12,28,1,1.45,0
5,1,44,6,8,2,5,8250.0,50,40,13,1,75,18,13,2,5.0,0
2,1,24,5,0,1,5,7500.0,56,6,5,1,50,14,13,1,4.9,0
8,1,30,5,4,1,2,6000.0,50,10,0,5,100,6,28,1,2.14,0
3,2,46,0,2,1,1,6600.0,48,40,19,4,75,19,57,0,3.54,0
8,2,48,3,4,1,4,4900.0,53,2,0,2,75,17,11,0,3.54,0
2,2,25,0,2,2,1,6600.0,60,23,4,7,25,15,27,1,4.9,0
6,2,39,6,4,1,4,7700.0,45,9,29,14,50,8,47,0,2.37,0
3,1,22,5,1,1,1,5500.0,36,20,1,2,75,18,16,2,4.03,1
4,2,42,1,0,1,3,7800.0,35,32,1,9,75,1,91,2,2.24,0
0,2,36,5,3,0,3,6500.0,48,0,8,13,100,4,76,0,4.86,0
1,1,31,0,1,1,2,7200.0,35,25,26,1,75,2,58,1,3.11,1
6,1,43,6,5,1,2,6600.0,32,31,1,7,25,3,25,1,4.7,0
8,2,29,5,4,1,4,7000.0,59,3,23,8,50,6,24,2,1.04,0
5,1,34,4,8,1,3,5850.0,33,4,14,4,50,12,86,1,4.99,0
7,2,29,4,0,1,1,4950.0,33,46,15,4,25,13,96,1,4.47,0
3,2,55,4,7,1,5,6750.0,33,34,0,12,100,10,11,2,3.71,0
2,2,36,4,5,0,5,6750.0,48,22,15,11,25,17,33,1,1.46,0
7,2,45,0,7,2,1,6600.0,53,8,21,12,100,17,13,2,4.89,1
8,1,38,3,7,1,4,4900.0,43,10,16,14,50,3,62,0,1.93,0
0,0,60,6,2,1,5,8250.0,51,22,6,13,100,15,16,0,3.22,1
0,1,22,4,2,1,5,6750.0,46,35,0,5,25,13,6,0,4.14,0
1,2,58,5,0,1,2,6000.0,54,6,20,13,75,16,89,1,4.35,0
5,1,48,6,1,2,1,6050.0,31,27,3,0,75,3,18,0,1.79,0
2,1,36,1,6,1,2,7200.0,42,21,8,1,25,19,39,0,1.03,0
4,1,26,2,1,1,5,6000.0,59,8,19,6,100,9,94,2,3.57,0
7,1,36,4,3,3,2,5400.0,43,21,0,7,100,15,7,2,2.5,0
7,1,42,6,8,0,5,8250.0,56,39,22,9,0,5,6,0,4.53,0
5,2,39,5,1,1,3,6500.0,30,19,11,9,25,12,47,2,4.47,0
2,2,56,2,8,2,2,4800.0,45,42,10,10,100,18,37,0,3.09,0
5,2,26,6,4,2,5,8250.0,33,33,6,11,100,9,21,1,4.19,0
2,2,22,0,9,1,1,6600.0,54,39,14,3,100,7,98,2,2.61,0
2,2,57,3,2,1,4,4900.0,31,16,24,13,100,18,62,1,4.03,1
3,2,37,5,2,1,1,5500.0,41,11,23,4,25,11,84,1,4.54,0
6,2,59,2,3,1,5,6000.0,32,3,11,8,0,19,20,0,4.37,0
6,2,47,0,5,0,2,7200.0,47,45,2,2,100,11,57,1,2.5,0
4,2,57,6,4,0,3,7150.0,58,28,7,9,50,14,45,2,1.06,0
4,1,48,6,5,1,1,6050.0,37,39,7,8,0,18,24,1,1.71,0
0,2,23,1,0,1,2,7200.0,32,13,13,0,100,15,12,2,4.48,0
3,2,53,3,2,0,4,4900.0,57,47,29,9,25,7,85,0,2.29,0
6,1,28,6,1,2,4,7700.0,42,12,29,0,75,10,33,0,1.67,0
8,1,37,3,0,0,3,4550.0,53,48,27,7,75,6,77,1,1.35,0
2,1,27,6,6,1,4,7700.0,43,26,9,3,75,8,14,2,3.69,0
5,1,52,5,6,1,3,6500.0,41,5,10,6,25,4,72,0,2.19,0
8,1,26,3,0,0,5,5250.0,60,20,6,12,50,17,46,2,2.13,0
8,1,43,5,4,3,3,6500.0,39,34,9,5,0,17,69,0,3.1,1
5,1,37,0,0,2,5,9000.0,60,18,13,8,25,15,56,2,3.08,0
3,2,28,4,1,2,4,6300.0,31,33,27,5,0,9,37,2,2.39,0
7,0,25,2,5,0,5,6000.0,39,45,17,7,50,17,97,2,2.48,0
3,2,37,1,2,2,2,7200.0,60,10,1,8,0,3,61,2,2.58,0
0,1,55,0,9,0,1,6600.0,31,11,20,7,100,17,14,0,1.96,0
6,2,26,5,9,0,3,6500.0,31,31,8,3,25,9,60,0,4.25,0
1,2,57,2,3,1,3,5200.0,39,36,4,12,50,19,78,0,2.71,0
4,1,57,4,6,1,4,6300.0,30,19,26,7,50,6,39,1,1.2,0
4,2,49,6,8,3,5,8250.0,39,33,20,1,0,10,98,2,3.05,0
3,1,33,5,5,0,5,7500.0,40,27,6,0,0,12,68,0,4.3,0
6,2,39,1,1,1,2,7200.0,32,9,26,12,50,1,34,2,2.78,1
1,1,45,6,1,2,4,7700.0,32,28,28,4,50,3,14,2,4.49,0
6,1,52,6,4,0,4,7700.0,50,17,17,4,50,6,71,1,2.86,0
8,1,30,1,4,1,4,8400.0,50,10,23,7,100,1,69,0,4.41,0
8,0,22,0,9,1,4,8400.0,38,19,18,11,50,17,44,2,2.5,0
2,1,41,2,2,3,5,6000.0,60,18,2,4,75,16,85,0,3.93,0
8,1,24,3,7,1,3,4550.0,48,27,26,14,100,9,38,1,1.1,0
4,1,56,1,0,1,4,8400.0,42,15,22,14,75,18,86,1,3.19,1
6,1,31,0,2,1,3,7800.0,53,16,11,6,0,16,38,1,3.01,0
5,1,25,3,6,1,2,4200.0,56,36,12,13,100,10,94,2,2.74,0
8,2,59,5,1,0,2,6000.0,43,37,18,13,75,8,1,1,3.5,0
7,2,43,2,3,1,1,4400.0,45,25,12,11,25,2,64,1,2.05,0
4,1,30,0,5,1,4,8400.0,45,33,17,8,100,10,70,1,4.22,0
5,1,34,5,1,1,5,7500.0,39,31,24,0,100,5,13,0,1.67,0
1,1,24,4,8,1,4,6300.0,34,39,25,10,25,3,23,1,3.13,0
6,2,35,1,8,0,1,6600.0,57,37,21,5,100,6,64,2,4.46,0
2,2,30,1,9,0,1,6600.0,47,33,19,13,75,3,59,1,1.36,0
8,2,31,2,2,1,3,5200.0,30,22,22,10,100,11,84,0,2.86,0
0,2,56,3,6,1,3,4550.0,42,38,9,14,75,11,1,1,4.38,0
6,2,23,6,3,0,4,7700.0,50,3,28,3,25,2,8,0,1.49,0
1,0,26,5,7,0,3,6500.0,39,21,27,11,50,5,12,2,3.32,0
6,1,54,3,6,2,3,4550.0,36,32,0,6,100,6,31,1,1.41,0
0,0,49,6,7,3,2,6600.0,42,34,4,2,75,10,45,2,2.36,0
0,2,43,2,5,1,5,6000.0,41,12,20,11,100,17,90,0,4.76,0
8,2,33,4,4,0,2,5400.0,57,46,21,2,75,12,96,1,4.07,0
0,0,58,6,6,1,4,7700.0,37,5,26,14,0,10,4,0,4.12,0
7,1,37,0,7,1,4,8400.0,56,31,8,2,0,6,61,2,4.38,0
4,2,28,6,6,0,5,8250.0,52,38,2,7,100,1,61,1,4.02,0
1,2,42,0,0,1,3,7800.0,39,41,25,0,75,18,45,1,1.3,0
3,2,35,5,8,2,3,6500.0,53,23,5,8,25,12,32,0,2.97,0
2,2,37,5,9,1,1,5500.0,33,22,23,14,100,3,96,0,2.77,0
7,2,34,4,6,1,3,5850.0,47,1,0,13,0,10,3,2,3.04,0
0,2,22,4,9,0,2,5400.0,42,22,8,13,75,12,87,0,1.42,0
0,2,46,0,3,1,5,9000.0,36,39,6,7,75,10,51,0,4.31,0
8,1,36,4,6,1,1,4950.0,34,33,20,6,50,15,86,0,2.1,1
5,1,27,6,5,0,2,6600.0,37,35,3,13,25,16,64,1,4.31,0
1,2,54,1,7,1,4,8400.0,55,42,13,11,25,17,82,1,1.78,0
4,1,57,0,6,1,5,9000.0,32,19,27,3,0,19,62,1,4.79,0
2,2,27,2,3,1,2,4800.0,49,14,28,13,0,10,22,0,2.43,0
5,2,39,4,8,2,5,6750.0,48,9,22,5,0,13,89,1,2.63,0
6,1,54,2,5,1,1,4400.0,57,3,24,12,0,14,49,1,1.22,0
4,2,27,6,1,1,5,8250.0,49,42,10,0,50,3,40,2,4.16,0
6,2,49,5,2,3,5,7500.0,51,32,27,7,0,9,37,0,3.22,0
1,2,38,6,2,1,3,7150.0,60,4,27,11,0,18,63,2,4.94,0
4,0,24,5,4,1,3,6500.0,53,15,6,8,75,14,4,2,1.88,0
8,1,26,3,5,1,1,3850.0,58,13,16,10,75,19,23,2,3.21,0
3,1,51,5,1,0,3,6500.0,36,34,13,10,0,8,16,2,1.97,0
5,2,27,3,0,2,2,4200.0,58,30,20,14,25,1,43,0,2.45,0
4,2,42,1,9,1,4,8400.0,34,15,13,2,100,1,87,2,2.94,0
3,2,32,4,3,1,1,4950.0,32,12,27,5,50,12,52,1,2.23,0
2,1,27,4,9,0,1,4950.0,30,24,29,11,50,7,35,2,4.63,0
2,2,27,0,7,1,5,9000.0,54,6,18,0,0,8,81,2,2.95,0
3,1,39,0,8,0,4,8400.0,38,36,17,8,0,12,89,1,2.45,1
1,1,31,2,1,3,5,6000.0,37,0,25,3,25,16,89,0,2.55,0
6,1,39,3,3,1,4,4900.0,33,30,18,2,25,12,5,1,2.98,0
7,2,60,3,2,0,4,4900.0,35,35,22,8,0,13,0,0,3.4,0
7,2,47,1,7,1,2,7200.0,40,29,13,14,0,6,99,0,2.28,1
6,1,25,0,0,0,1,6600.0,41,13,12,3,75,5,69,2,4.19,0
6,2,34,3,6,3,5,5250.0,40,24,17,6,0,5,4,0,4.18,0
3,1,37,5,7,1,1,5500.0,56,1,24,4,100,16,97,1,4.16,0
7,2,41,4,0,2,2,5400.0,59,24,26,11,100,6,54,2,3.65,0
7,2,39,0,3,1,2,7200.0,49,2,9,5,25,8,12,2,3.04,0
5,2,40,4,8,1,3,5850.0,43,29,26,14,50,8,16,1,4.68,1
2,1,38,0,4,1,1,6600.0,53,41,2,11,25,19,19,0,3.9,0
1,0,56,3,2,1,2,4200.0,43,44,18,13,25,9,7,2,1.05,0
7,2,40,6,7,2,1,6050.0,48,23,18,0,50,1,18,2,2.03,0
6,2,45,1,0,2,5,9000.0,57,25,20,10,0,15,59,1,1.73,0
2,1,48,1,5,1,1,6600.0,51,10,2,13,25,1,16,0,2.33,0
3,1,56,3,4,2,4,4900.0,57,11,23,2,50,3,58,0,1.0,1
2,1,50,4,2,0,1,4950.0,46,23,15,11,75,4,95,0,3.89,0
6,1,30,3,2,0,1,3850.0,37,47,6,0,75,15,48,1,3.48,0
4,2,34,5,8,1,1,5500.0,39,39,17,10,75,4,81,0,1.28,0
6,2,28,3,8,0,5,5250.0,47,20,2,2,100,5,88,2,1.23,1
5,2,46,5,8,0,3,6500.0,47,4,23,13,25,18,93,0,4.24,0
6,1,41,0,4,0,1,6600.0,33,34,22,8,0,12,82,2,2.71,0
3,1,27,3,6,2,1,3850.0,50,36,4,14,75,5,42,2,2.27,0
3,1,28,6,8,2,4,7700.0,60,24,0,8,50,16,25,2,4.35,1
5,1,45,1,2,1,5,9000.0,38,31,2,1,75,17,74,1,4.59,0
0,1,58,4,6,1,1,4950.0,45,37,8,3,25,1,17,2,4.38,0
6,1,42,2,1,0,3,5200.0,44,2,20,7,50,18,17,0,4.7,0
7,1,53,2,4,2,2,4800.0,31,27,7,0,50,1,54,0,1.0,1
1,1,22,0,0,1,2,7200.0,55,19,21,3,100,8,3,1,2.03,0
1,2,43,1,9,1,5,9000.0,52,0,24,0,25,13,3,0,4.8,0
5,2,59,5,8,2,5,7500.0,60,41,27,8,25,9,55,2,4.33,0
0,2,22,1,8,0,3,7800.0,59,22,13,13,75,4,77,2,1.82,0
5,2,46,1,4,1,4,8400.0,57,20,27,1,100,5,43,2,1.88,0
6,1,45,0,0,1,5,9000.0,36,6,29,4,25,9,45,1,2.17,1
5,1,33,2,6,2,3,5200.0,50,39,7,9,75,13,64,2,3.09,0
4,1,22,0,4,0,4,8400.0,32,19,27,13,75,7,60,2,1.61,0
8,2,24,3,7,0,2,4200.0,41,46,22,11,75,4,55,2,2.03,0
5,2,40,1,6,0,2,7200.0,33,46,17,13,75,9,52,0,3.53,0
3,1,58,1,2,0,3,7800.0,44,19,28,10,75,4,8,1,2.87,0
6,2,58,5,8,0,5,7500.0,43,30,23,5,50,13,27,1,3.68,0
1,2,46,1,6,1,4,8400.0,34,44,4,11,0,12,88,2,4.78,0
0,1,45,3,2,0,1,3850.0,41,39,17,11,0,6,47,0,1.67,0
6,1,52,2,2,0,3,5200.0,46,16,25,11,50,11,68,0,2.38,0
6,2,45,5,0,3,5,7500.0,60,11,20,2,50,16,92,2,2.16,0
0,1,39,4,3,1,3,5850.0,39,40,22,6,0,8,19,0,1.52,0
2,1,56,3,6,2,5,5250.0,54,32,15,14,75,2,34,2,3.91,0
6,2,51,5,6,2,5,7500.0,40,11,21,14,50,8,85,0,1.34,0
1,2,22,4,0,1,1,4950.0,58,8,3,10,100,4,41,1,4.43,0
1,2,43,0,4,1,4,8400.0,30,48,0,0,50,5,97,0,1.03,0
0,1,34,2,6,1,1,4400.0,43,29,5,6,75,14,75,1,4.96,1
5,1,60,5,3,2,5,7500.0,34,14,15,13,50,9,96,1,2.04,0
8,1,56,3,5,0,4,4900.0,46,31,24,5,0,15,31,1,1.63,0
5,2,59,5,0,1,5,7500.0,38,2,28,6,50,2,72,2,2.69,0
6,2,45,4,5,1,3,5850.0,35,23,13,3,0,7,75,2,2.21,0
5,2,55,5,1,1,4,7000.0,38,40,16,10,25,11,78,1,4.8,0
8,1,44,3,4,1,2,4200.0,59,34,5,3,75,14,26,1,2.11,0
5,1,50,0,5,2,4,8400.0,48,21,2,13,0,7,6,0,1.88,0
3,1,55,4,3,0,3,5850.0,56,47,4,7,25,9,88,0,2.14,0
6,1,57,4,0,0,5,6750.0,46,48,4,13,75,7,77,0,3.98,0
8,1,51,0,4,0,2,7200.0,45,6,17,10,75,6,92,0,2.89,0
0,2,28,3,4,1,2,4200.0,34,47,27,13,0,14,68,2,4.98,0
2,1,51,6,4,1,1,6050.0,35,19,17,13,75,1,96,0,3.7,0
3,1,28,2,8,1,3,5200.0,41,13,20,4,50,4,91,1,4.81,0
8,1,48,6,9,1,4,7700.0,36,39,25,0,50,8,89,2,2.28,1
1,2,42,0,2,1,5,9000.0,52,42,18,6,75,8,53,2,3.4,0
3,2,59,2,8,0,2,4800.0,46,34,25,6,100,17,23,0,3.25,1
2,1,48,5,6,1,4,7000.0,57,42,10,11,50,11,23,2,4.21,1
2,2,49,1,0,1,4,8400.0,51,30,28,11,0,13,95,1,3.82,0
7,1,30,6,7,3,4,7700.0,40,1,10,9,75,7,14,1,3.58,0
3,1,55,5,0,2,4,7000.0,37,10,5,12,100,7,57,0,4.58,0
6,1,47,2,9,1,2,4800.0,34,29,1,1,25,16,29,0,2.47,0
0,0,25,6,6,1,5,8250.0,48,45,12,3,100,9,94,0,4.01,0
2,2,55,5,1,1,5,7500.0,43,10,24,1,75,5,6,1,3.65,1
8,1,40,5,1,0,1,5500.0,38,10,24,6,100,5,67,2,4.81,0
4,2,26,5,4,1,2,6000.0,38,35,25,0,100,8,61,2,2.85,0
6,1,53,2,9,3,1,4400.0,55,0,16,10,75,12,45,0,2.62,0
6,1,28,0,7,1,2,7200.0,50,21,5,7,100,15,15,1,1.64,0
1,1,32,1,7,0,1,6600.0,51,15,23,14,75,8,23,1,2.51,0
8,0,33,4,8,0,1,4950.0,49,38,0,10,50,13,92,2,1.74,0
3,0,41,6,1,3,5,8250.0,38,3,9,12,0,10,21,0,2.04,0
1,1,43,5,9,1,3,6500.0,52,11,1,0,50,17,39,1,3.19,0
3,2,47,0,3,1,3,7800.0,47,30,15,12,75,5,41,0,3.59,0
6,2,44,1,1,1,5,9000.0,48,2,28,0,25,18,67,2,4.41,0
5,2,40,0,8,0,4,8400.0,51,26,22,7,50,16,7,0,2.53,0
0,2,44,2,8,1,2,4800.0,39,13,3,3,75,10,51,1,2.87,0
7,2,42,6,7,0,1,6050.0,30,4,29,11,25,13,3,1,1.63,0
1,1,50,3,0,2,2,4200.0,54,21,14,12,75,17,20,0,4.08,1
8,1,38,3,7,3,4,4900.0,41,31,20,4,50,4,53,0,1.03,0
1,1,28,2,4,1,2,4800.0,47,23,17,10,50,11,94,1,3.25,0
7,1,53,0,1,0,4,8400.0,37,29,8,10,0,10,83,1,2.2,0
0,2,47,2,1,3,4,5600.0,57,45,19,11,100,11,74,1,4.74,0
8,1,23,5,8,0,1,5500.0,36,20,28,11,75,19,10,0,1.65,0
8,1,25,1,4,1,4,8400.0,45,23,24,5,50,5,50,0,2.67,0
5,2,22,2,6,0,1,4400.0,53,42,13,1,75,2,57,1,2.55,0
0,1,23,4,2,2,1,4950.0,56,33,18,13,25,15,31,0,2.95,0
7,1,30,2,0,0,2,4800.0,56,25,4,12,100,14,70,0,4.8,0
3,2,30,6,2,2,1,6050.0,53,42,26,5,50,15,3,0,1.59,0
1,1,49,3,4,2,5,5250.0,41,12,13,6,75,19,36,2,3.36,0
5,1,37,5,7,1,4,7000.0,42,23,15,9,50,14,54,1,2.66,0
4,1,55,5,5,0,1,5500.0,52,24,13,5,75,5,70,2,1.28,0
5,1,50,0,3,3,1,6600.0,54,5,13,1,100,13,66,2,2.42,0
5,1,36,5,0,1,5,7500.0,31,35,27,13,0,15,5,1,3.07,1
7,2,36,2,2,2,5,6000.0,31,15,11,8,50,8,33,0,3.54,0
5,1,37,6,6,1,2,6600.0,42,26,4,2,25,4,70,0,3.05,0
2,2,55,5,7,1,4,7000.0,54,30,17,12,0,12,21,2,4.88,0
2,2,36,5,9,1,1,5500.0,37,30,7,1,50,10,87,1,3.37,1
5,1,38,1,2,1,4,8400.0,36,16,29,10,25,19,5,2,2.23,1
7,2,44,6,5,3,5,8250.0,47,33,19,9,25,5,37,1,3.46,0
1,2,59,6,6,0,1,6050.0,35,24,16,5,100,6,0,0,3.17,0
8,2,38,0,0,1,5,9000.0,52,35,23,11,0,15,56,1,2.83,0
8,1,42,0,8,1,2,7200.0,49,14,23,6,50,6,79,0,3.99,0
6,1,52,5,8,1,1,5500.0,59,32,2,13,50,1,79,0,3.93,0
3,1,38,5,0,1,1,5500.0,34,30,16,14,50,18,18,2,4.64,0
3,1,35,4,7,2,1,4950.0,38,40,21,2,25,17,60,0,1.01,0
1,1,59,4,3,1,2,5400.0,57,17,14,14,50,12,58,1,1.32,0
2,2,35,5,7,1,3,6500.0,32,21,12,2,25,18,20,2,2.08,0
5,1,46,2,4,1,4,5600.0,53,44,4,10,25,12,91,1,2.87,1
8,2,28,0,6,1,3,7800.0,37,45,14,13,0,17,44,0,3.56,0
8,1,26,6,2,1,4,7700.0,53,2,22,10,0,4,54,0,3.75,0
5,1,36,3,6,1,3,4550.0,55,30,22,2,0,17,13,1,1.86,1
5,2,37,5,0,1,1,5500.0,45,24,9,12,100,12,23,0,3.29,0
1,2,31,4,9,0,5,6750.0,30,10,1,4,25,4,69,1,3.21,0
8,1,40,3,6,0,3,4550.0,59,2,8,13,25,19,79,1,4.25,0
1,2,49,1,3,1,5,9000.0,55,7,12,13,50,2,27,1,3.98,0
8,2,59,2,1,1,3,5200.0,36,24,1,12,75,17,5,0,3.73,0
1,2,53,0,0,1,3,7800.0,49,47,11,10,75,16,78,1,3.19,0
5,1,38,2,5,1,5,6000.0,32,31,22,6,50,2,55,0,1.11,0
6,1,26,2,2,1,5,6000.0,34,32,16,3,50,19,58,1,2.01,0
4,1,26,1,6,0,2,7200.0,60,6,14,7,100,13,31,2,1.04,0
2,2,43,5,3,0,5,7500.0,30,48,29,8,75,17,67,0,4.77,0
2,1,37,4,0,1,3,5850.0,43,30,20,3,100,10,39,2,1.69,0
0,2,59,4,3,2,5,6750.0,53,33,5,11,75,13,83,2,4.03,1
7,2,25,0,3,0,3,7800.0,31,38,6,7,0,16,11,2,2.21,0
7,0,56,3,8,1,5,5250.0,51,27,2,9,75,3,87,0,3.83,0
5,2,57,4,6,2,5,6750.0,53,13,25,2,75,6,18,1,4.0,0
3,1,46,6,6,1,3,7150.0,56,38,22,7,75,11,49,0,4.61,0
3,2,35,6,1,2,3,7150.0,37,41,12,8,50,15,87,0,4.78,0
8,2,54,0,0,2,2,7200.0,41,47,24,7,25,19,39,0,1.75,0
2,1,31,3,6,0,1,3850.0,60,15,12,2,100,8,36,0,2.08,0
0,1,54,6,9,2,1,6050.0,32,47,11,13,50,1,83,2,1.85,0
5,2,24,3,3,2,4,4900.0,56,26,29,14,0,10,76,2,2.82,0
1,2,35,4,0,1,3,5850.0,36,29,16,4,50,19,25,2,4.87,0
8,1,33,0,5,0,5,9000.0,41,9,23,1,25,14,52,0,4.38,0
0,1,22,5,7,2,5,7500.0,53,47,27,13,75,8,77,2,3.98,0
5,2,33,3,8,0,1,3850.0,36,20,26,3,75,7,99,2,1.78,0
1,2,47,3,7,0,5,5250.0,41,13,13,13,0,15,90,0,4.33,0
4,2,26,3,2,1,3,4550.0,37,7,27,0,100,15,69,2,1.58,0
2,1,48,5,6,0,3,6500.0,57,47,23,0,25,4,15,2,3.67,0
0,2,43,4,5,0,4,6300.0,38,36,7,2,100,5,78,1,1.5,0
8,2,46,3,0,2,3,4550.0,32,31,19,9,100,10,94,1,3.82,1
4,2,51,6,3,0,4,7700.0,59,12,17,14,75,18,12,0,2.68,0
3,1,23,4,1,1,4,6300.0,57,13,12,0,100,10,33,0,3.36,0
3,1,37,0,3,0,3,7800.0,31,19,4,5,100,3,2,1,4.95,1
4,1,40,3,1,1,5,5250.0,36,10,9,13,50,14,74,0,1.51,0
2,2,52,6,3,0,3,7150.0,44,25,23,13,75,10,57,2,4.55,0
3,2,49,1,6,1,5,9000.0,36,15,18,13,0,11,48,1,1.26,0
8,1,39,5,4,0,3,6500.0,41,3,19,1,0,12,57,1,1.41,0
2,1,37,3,2,2,5,5250.0,43,36,27,11,0,17,8,0,1.26,1
8,2,59,2,2,1,5,6000.0,32,36,1,7,75,5,60,2,3.1,0
1,2,26,3,1,3,2,4200.0,55,9,11,0,50,2,48,1,4.89,0
1,2,54,3,2,3,1,3850.0,34,15,29,2,100,6,19,0,3.56,1
0,1,56,6,2,0,5,8250.0,46,5,2,13,100,16,57,2,4.85,0
